loan_id,funded_amount,funded_date,duration years,treasury index,interest rate percent,payments,total past payments,loan balance,property value,purpose
LL0001612,1610000.0,2014-04-26,30,2.68,4.2780000000000005,7946.65,68,1069628.1,1713800.0,home
LL0000305,1550000.0,2017-08-10,30,2.1975,3.7960000000000003,7218.81,28,1347873.32,1713700.0,home
LL0000405,1560000.0,2014-11-25,30,2.27,3.8680000000000003,7329.45,61,1112903.32,1713150.0,home
LL0000209,1584000.0,2019-07-08,30,2.05,3.648,7244.37,5,1547778.13,1712850.0,investment property
LL0001263,1524000.0,2016-04-28,30,1.84,3.4389999999999996,6790.81,44,1225204.53,1711150.0,commercial property
LL0001729,1512000.0,2015-09-16,30,2.3,3.8989999999999996,7129.89,51,1148375.56,1710400.0,home
LL0000093,1536000.0,2013-10-09,30,2.68,4.279,7581.4,74,974976.69,1709750.0,commercial property
LL0000875,1450000.0,2015-08-22,30,2.05,3.6489999999999996,6632.35,52,1105118.0,1709650.0,home
LL0000748,1520000.0,2016-04-06,15,1.76,3.0589999999999997,10539.29,44,1056271.1,1708250.0,commercial property
LL0000149,1512000.0,2015-11-05,15,2.26,3.5589999999999997,10852.14,49,980245.1,1707900.0,investment property
LL0000376,1500000.0,2015-03-22,30,1.93,3.529,6759.98,57,1114681.37,1707300.0,commercial property
LL0001709,1670000.0,2018-01-09,30,2.55,4.148,8115.98,23,1483332.41,1706100.0,investment property
LL0001025,1660000.0,2017-06-25,30,2.1423,3.741,7679.24,30,1429622.69,1706000.0,home
LL0001484,1540000.0,2017-07-02,30,2.3037,3.9019999999999997,7265.45,29,1329301.81,1705650.0,home
LL0001530,1480000.0,2014-03-24,30,2.74,4.3389999999999995,7358.03,69,972295.96,1705450.0,home
LL0000562,1584000.0,2019-12-07,30,1.84,3.438,7058.16,0,1584000.0,1705250.0,investment property
LL0000087,1620000.0,2018-08-18,30,2.87,4.468,8177.53,16,1489159.54,1705050.0,home
LL0000072,1510000.0,2015-11-24,30,2.24,3.839,7068.66,49,1163635.65,1704950.0,home
LL0001725,1690000.0,2019-03-14,30,2.63,4.228,8292.03,9,1615371.71,1704650.0,investment property
LL0000164,1560000.0,2012-02-03,30,1.97,3.568,7064.45,94,895942.07,1704450.0,investment property
LL0001285,1640000.0,2016-07-06,30,1.38,2.978,6894.86,41,1357310.64,1703700.0,commercial property
LL0001367,1570000.0,2012-09-10,30,1.68,3.278,6856.89,87,973450.63,1703450.0,investment property
LL0001384,1620000.0,2018-09-21,30,3.07,4.668,8370.8,15,1494437.97,1703350.0,commercial property
LL0001143,1600000.0,2017-08-26,30,2.1659,3.764,7422.57,28,1392168.16,1702900.0,investment property
LL0000515,1530000.0,2017-02-23,30,2.372,3.971,7278.02,34,1282547.43,1702100.0,investment property
LL0000778,1490000.0,2018-06-07,30,2.93,4.529,7575.31,18,1353644.47,1698650.0,home
LL0000229,1440000.0,2012-06-23,30,1.69,3.2889999999999997,6297.83,90,873194.85,1697400.0,commercial property
LL0000452,1512000.0,2013-03-23,30,1.93,3.529,6813.21,81,960129.98,1695750.0,investment property
LL0001512,1520000.0,2016-12-22,30,2.5515,4.15,7388.77,36,1254004.26,1695250.0,home
LL0001726,1570000.0,2013-02-26,30,1.88,3.478,7030.74,82,993479.72,1695000.0,commercial property
LL0001176,1530000.0,2014-04-05,30,2.74,4.3389999999999995,7605.71,68,1012811.64,1694850.0,investment property
LL0001492,1510000.0,2016-08-10,15,1.5,2.799,10281.71,40,1098731.52,1691950.0,investment property
LL0001730,1520000.0,2017-03-03,30,2.478,4.077,7323.47,33,1278325.53,1691700.0,home
LL0000448,1440000.0,2012-10-18,30,1.86,3.4589999999999996,6433.33,86,886733.46,1691550.0,commercial property
LL0001595,1560000.0,2012-11-04,30,1.75,3.3480000000000003,6873.41,85,975760.4,1690700.0,home
LL0000839,1430000.0,2015-08-19,30,2.12,3.719,6597.42,52,1086933.97,1689800.0,commercial property
LL0001039,1460000.0,2014-01-05,30,3.01,4.609,7492.46,71,928035.15,1689350.0,home
LL0001505,1452000.0,2016-11-14,30,2.2614,3.86,6815.39,37,1199830.56,1689150.0,investment property
LL0000807,1464000.0,2017-08-23,30,2.166,3.765,6792.48,28,1273810.58,1687050.0,commercial property
LL0001130,1440000.0,2016-05-12,30,1.75,3.3489999999999998,6345.48,43,1167144.4,1686450.0,home
LL0001231,1464000.0,2017-09-18,15,2.2287,3.5269999999999997,10485.3,27,1180896.83,1685750.0,commercial property
LL0000129,1440000.0,2013-02-14,30,2.0,3.5989999999999998,6546.08,82,903221.12,1685600.0,commercial property
LL0001390,1520000.0,2014-06-20,30,2.63,4.229,7457.92,66,1027777.11,1681050.0,investment property
LL0000946,1590000.0,2018-05-02,15,2.97,4.268,11975.72,19,1362461.38,1680450.0,commercial property
LL0000354,1410000.0,2015-03-20,30,1.93,3.529,6354.38,57,1047800.49,1677400.0,commercial property
LL0000782,1530000.0,2015-03-24,30,1.88,3.4789999999999996,6851.61,57,1139458.33,1677200.0,investment property
LL0000380,1416000.0,2012-04-21,30,1.99,3.589,6429.03,92,824529.34,1676550.0,home
LL0001101,1500000.0,2016-12-18,15,2.5916,3.89,11012.82,36,1103538.65,1675450.0,home
LL0000771,1440000.0,2017-01-22,30,2.4668,4.065,6928.85,35,1197490.21,1673700.0,commercial property
LL0001639,1490000.0,2013-06-08,30,2.17,3.7689999999999997,6916.5,78,950513.29,1669900.0,investment property
LL0001050,1460000.0,2015-02-02,30,1.68,3.279,6377.27,58,1090118.16,1669700.0,investment property
LL0000956,1610000.0,2016-10-03,15,1.6221,2.9210000000000003,11056.52,38,1189852.11,1669250.0,investment property
LL0000278,1500000.0,2014-01-17,30,2.84,4.439,7546.01,71,964233.34,1668750.0,home
LL0000806,1530000.0,2012-06-14,30,1.64,3.239,6648.58,90,931627.42,1667850.0,home
LL0000585,1470000.0,2012-06-18,30,1.59,3.1889999999999996,6348.42,90,898642.0,1667650.0,investment property
LL0000491,1470000.0,2012-06-21,30,1.63,3.2289999999999996,6380.6,90,895745.77,1667500.0,investment property
LL0000068,1524000.0,2015-06-24,30,2.38,3.9789999999999996,7256.49,54,1132149.37,1666600.0,commercial property
LL0000738,1420000.0,2016-05-13,30,1.71,3.3089999999999997,6226.0,43,1152281.81,1666400.0,home
LL0000539,1530000.0,2015-11-27,30,2.22,3.819,7144.83,49,1179903.13,1664800.0,commercial property
LL0001696,1460000.0,2015-05-14,30,2.23,3.8289999999999997,6827.1,55,1084509.37,1664650.0,investment property
LL0001710,1404000.0,2015-08-14,30,2.2,3.799,6541.24,52,1063855.42,1664050.0,commercial property
LL0000883,1452000.0,2018-04-13,30,2.82,4.419,7287.35,20,1306252.93,1663400.0,commercial property
LL0000302,1464000.0,2015-11-19,30,2.24,3.839,6854.16,49,1128146.21,1659200.0,home
LL0000407,1460000.0,2015-09-07,30,2.13,3.7289999999999996,6744.1,51,1116050.81,1658850.0,investment property
LL0001439,1404000.0,2015-12-17,30,2.24,3.839,6573.25,48,1088483.96,1657800.0,commercial property
LL0000698,1650000.0,2019-08-17,30,1.55,3.148,7088.86,4,1621644.56,1656850.0,investment property
LL0001539,1430000.0,2017-06-21,30,2.1634,3.762,6632.29,30,1231031.18,1656200.0,investment property
LL0001045,1510000.0,2018-08-11,15,2.87,4.169,11296.84,16,1329250.59,1655400.0,home
LL0001169,1380000.0,2014-11-03,15,2.36,3.659,9973.48,61,771617.54,1654250.0,commercial property
LL0001290,1460000.0,2012-09-07,30,1.67,3.2689999999999997,6369.25,87,905875.52,1653600.0,home
LL0001162,1470000.0,2013-04-11,30,1.82,3.4189999999999996,6534.67,80,947226.35,1652800.0,investment property
LL0000108,1600000.0,2017-03-16,30,2.5402,4.138999999999999,7767.42,33,1343675.29,1651050.0,commercial property
LL0001375,1608000.0,2017-08-24,30,2.1939,3.792,7485.27,28,1398412.35,1651000.0,home
LL0000665,1360000.0,2014-02-10,30,2.7,4.2989999999999995,6729.45,70,888938.29,1647550.0,investment property
LL0001159,1460000.0,2013-01-28,30,2.0,3.5989999999999998,6637.0,83,909128.86,1646450.0,home
LL0001334,1520000.0,2019-09-13,30,1.9,3.4989999999999997,6823.78,3,1499528.65,1645500.0,investment property
LL0000755,1428000.0,2017-12-21,30,2.48,4.079,6882.69,24,1262815.49,1645050.0,home
LL0001447,1368000.0,2014-09-15,15,2.6,3.8989999999999996,10049.83,63,734860.63,1644700.0,home
LL0001636,1520000.0,2013-03-10,30,2.06,3.659,6960.24,81,956220.36,1644400.0,commercial property
LL0001179,1440000.0,2018-10-07,15,3.23,4.529,11037.26,14,1285478.39,1642550.0,investment property
LL0001331,1452000.0,2012-11-16,30,1.58,3.179,6262.75,85,919665.95,1642100.0,commercial property
LL0000991,1524000.0,2013-07-21,30,2.5,4.099,7362.18,77,957112.51,1641750.0,home
LL0000607,1520000.0,2016-09-04,30,1.6024,3.201,6574.33,39,1263601.22,1640700.0,home
LL0000132,1488000.0,2018-06-26,30,2.88,4.479,7520.92,18,1352623.41,1635700.0,home
LL0000669,1620000.0,2019-02-28,30,2.73,4.328,8043.57,10,1539564.25,1635350.0,commercial property
LL0000082,1420000.0,2014-10-13,30,2.31,3.909,6705.01,62,1004289.24,1635300.0,commercial property
LL0000137,1560000.0,2019-03-22,30,2.44,4.038,7481.89,9,1492662.95,1634250.0,commercial property
LL0001446,1510000.0,2019-10-22,15,1.78,3.0789999999999997,10484.52,2,1489030.96,1633550.0,commercial property
LL0001520,1464000.0,2017-05-02,30,2.2803,3.8789999999999996,6887.62,31,1250483.75,1632700.0,investment property
LL0000736,1400000.0,2013-11-05,15,2.69,3.989,10347.92,73,644602.18,1632400.0,commercial property
LL0000866,1476000.0,2014-10-21,30,2.23,3.8289999999999997,6901.92,62,1048080.96,1630900.0,commercial property
LL0000389,1428000.0,2018-11-15,30,3.11,4.709,7413.87,13,1331619.63,1628600.0,home
LL0001044,1570000.0,2016-10-22,15,1.7347,3.033,10867.07,38,1157051.46,1628300.0,home
LL0000436,1410000.0,2017-11-28,30,2.34,3.9389999999999996,6682.06,25,1242948.39,1628200.0,investment property
LL0001609,1610000.0,2019-01-11,15,2.71,4.008,11915.43,11,1478930.26,1627750.0,home
LL0000144,1368000.0,2012-05-12,30,1.84,3.4389999999999996,6096.44,91,813223.54,1627500.0,home
LL0000136,1580000.0,2017-07-11,30,2.3605,3.9589999999999996,7505.86,29,1362329.97,1625200.0,home
LL0001200,1350000.0,2014-11-26,30,2.24,3.839,6320.43,61,964453.56,1623100.0,commercial property
LL0000261,1356000.0,2012-02-04,30,1.97,3.569,6141.39,94,778708.94,1620400.0,home
LL0001465,1584000.0,2018-01-13,30,2.55,4.148,7698.03,23,1406945.23,1619900.0,commercial property
LL0000104,1410000.0,2015-02-28,15,2.0,3.299,9941.24,58,833407.9,1618400.0,home
LL0000130,1400000.0,2017-12-06,30,2.33,3.929,6626.64,24,1240960.74,1617800.0,commercial property
LL0001649,1608000.0,2019-06-23,30,2.07,3.668,7372.28,6,1563766.34,1617600.0,investment property
LL0000322,1300000.0,2012-06-20,30,1.65,3.2489999999999997,5656.97,90,790872.82,1617550.0,home
LL0000160,1360000.0,2015-11-21,30,2.26,3.859,6382.78,49,1047243.58,1615100.0,investment property
LL0001482,1370000.0,2013-03-26,30,1.92,3.5189999999999997,6166.45,81,870517.42,1613600.0,commercial property
LL0000773,1300000.0,2012-09-07,15,1.67,2.969,8958.19,87,520637.3,1613600.0,home
LL0001412,1610000.0,2019-10-24,30,1.77,3.3680000000000003,7111.51,2,1595776.98,1613450.0,commercial property
LL0000691,1440000.0,2017-02-04,30,2.4648,4.063,6927.18,34,1204475.74,1613050.0,commercial property
LL0001379,1428000.0,2013-02-27,30,1.91,3.509,6419.53,82,901598.18,1612950.0,commercial property
LL0000524,1512000.0,2014-07-01,30,2.58,4.178999999999999,7374.54,66,1025280.5,1612500.0,commercial property
LL0001627,1404000.0,2015-04-02,30,1.92,3.5189999999999997,6319.49,56,1050108.69,1610750.0,home
LL0000522,1480000.0,2012-11-27,30,1.64,3.239,6432.12,85,933269.64,1609550.0,home
LL0001288,1380000.0,2017-05-02,30,2.2803,3.8789999999999996,6492.43,31,1178734.68,1608700.0,commercial property
LL0001590,1392000.0,2014-10-13,30,2.31,3.909,6572.8,62,984486.35,1607300.0,investment property
LL0001508,1400000.0,2015-03-24,30,1.88,3.4789999999999996,6270.23,57,1042597.13,1607200.0,investment property
LL0000776,1512000.0,2014-10-25,30,2.29,3.889,7121.23,62,1070483.59,1606700.0,commercial property
LL0001186,1370000.0,2013-08-21,15,2.87,4.169,10250.14,76,590989.32,1606200.0,commercial property
LL0000864,1570000.0,2018-01-15,30,2.5462,4.145,7627.26,23,1394573.13,1605800.0,investment property
LL0000331,1410000.0,2019-04-05,30,2.5,4.099,6812.28,8,1355501.77,1603550.0,investment property
LL0000218,1584000.0,2018-12-12,30,2.91,4.508,8033.43,12,1487598.88,1603250.0,home
LL0000702,1536000.0,2019-08-16,30,1.55,3.1489999999999996,6599.08,4,1509603.66,1602900.0,commercial property
LL0000969,1370000.0,2013-11-14,15,2.69,3.989,10126.17,73,630789.28,1601950.0,commercial property
LL0001570,1400000.0,2018-10-19,30,3.2,4.7989999999999995,7344.47,14,1297177.44,1601950.0,home
LL0001075,1540000.0,2019-12-27,30,1.88,3.4789999999999996,6896.39,0,1540000.0,1600250.0,home
LL0000450,1510000.0,2018-05-07,30,2.95,4.5489999999999995,7694.07,19,1363812.59,1600200.0,home
LL0000089,1290000.0,2012-12-10,30,1.63,3.2289999999999996,5599.3,84,819658.44,1598900.0,investment property
LL0000290,1520000.0,2015-09-14,30,2.18,3.779,7063.53,51,1159760.02,1598500.0,investment property
LL0001704,1560000.0,2017-12-23,30,2.48,4.078,7518.0,24,1379568.02,1596950.0,home
LL0001322,1460000.0,2015-11-27,30,2.22,3.819,6818.78,49,1125879.86,1594800.0,home
LL0000633,1520000.0,2019-04-08,30,2.52,4.119,7360.5,8,1461116.04,1593400.0,investment property
LL0000812,1430000.0,2014-05-15,30,2.5,4.099,6908.91,67,967103.22,1592850.0,commercial property
LL0001389,1470000.0,2016-07-24,30,1.57,3.1689999999999996,6332.37,41,1210373.02,1592800.0,home
LL0000162,1470000.0,2019-11-13,30,1.88,3.4789999999999996,6583.74,1,1463416.26,1592450.0,investment property
LL0000379,1490000.0,2014-05-24,15,2.54,3.839,10901.52,67,759598.01,1592400.0,commercial property
LL0000239,1452000.0,2015-08-10,30,2.24,3.839,6797.98,52,1098505.18,1592250.0,home
LL0000650,1440000.0,2014-12-22,30,2.17,3.7689999999999997,6684.4,60,1038936.05,1591800.0,investment property
LL0000458,1548000.0,2017-08-13,30,2.1888,3.787,7201.57,28,1346356.08,1591550.0,home
LL0001268,1560000.0,2018-05-15,30,3.08,4.678,8070.13,19,1406667.44,1589800.0,home
LL0001677,1356000.0,2017-02-04,30,2.4648,4.063,6523.1,34,1134214.65,1589050.0,investment property
LL0000348,1470000.0,2013-07-04,30,2.52,4.119,7119.23,77,921819.47,1588600.0,investment property
LL0001705,1420000.0,2017-06-09,30,2.2005,3.799,6615.79,30,1221526.42,1586800.0,commercial property
LL0001622,1330000.0,2015-10-25,30,2.09,3.6889999999999996,6113.49,50,1024325.41,1586450.0,investment property
LL0001494,1560000.0,2018-07-24,30,2.95,4.548,7948.85,17,1424869.63,1586300.0,investment property
LL0000526,1520000.0,2019-09-01,30,1.5,3.0989999999999998,6489.0,4,1494044.01,1586100.0,investment property
LL0000381,1390000.0,2019-02-26,15,2.64,3.9389999999999996,10239.22,10,1287607.76,1585450.0,commercial property
LL0000264,1520000.0,2019-09-18,30,1.8,3.3989999999999996,6739.23,3,1499782.31,1585250.0,investment property
LL0001537,1430000.0,2018-02-06,30,2.79,4.388999999999999,7151.59,22,1272664.97,1584700.0,home
LL0001381,1404000.0,2016-09-12,30,1.6629,3.262,6118.78,39,1165367.73,1584300.0,home
LL0000193,1560000.0,2018-09-08,30,2.94,4.538,7939.55,15,1440906.71,1584000.0,investment property
LL0000893,1320000.0,2012-03-08,30,2.03,3.6289999999999996,6022.85,93,759875.01,1582750.0,commercial property
LL0000987,1470000.0,2017-04-25,30,2.3322,3.931,6959.66,32,1247291.03,1579050.0,investment property
LL0001632,1480000.0,2014-08-03,30,2.52,4.119,7167.66,64,1021269.9,1578850.0,home
LL0000306,1400000.0,2013-07-06,30,2.73,4.329,6952.06,77,864691.31,1578500.0,commercial property
LL0001671,1320000.0,2015-10-04,30,1.99,3.589,5993.16,50,1020341.87,1577500.0,investment property
LL0001690,1410000.0,2014-02-19,30,2.73,4.329,7001.72,70,919879.71,1577100.0,investment property
LL0001663,1520000.0,2016-11-18,30,2.3548,3.9530000000000003,7215.59,37,1253023.28,1576950.0,commercial property
LL0001020,1400000.0,2013-08-09,30,2.57,4.169,6820.93,76,881609.05,1576800.0,commercial property
LL0001547,1390000.0,2019-09-03,30,1.47,3.069,5912.15,3,1372263.55,1576000.0,investment property
LL0000391,1570000.0,2019-09-28,30,1.69,3.2880000000000003,6865.53,3,1549403.42,1574750.0,commercial property
LL0000165,1490000.0,2018-08-28,30,2.88,4.479,7531.03,16,1369503.51,1574550.0,investment property
LL0000473,1440000.0,2019-04-01,30,2.49,4.0889999999999995,6948.87,9,1377460.16,1573750.0,home
LL0001237,1320000.0,2012-09-04,30,1.59,3.1889999999999996,5700.62,87,824045.71,1573750.0,investment property
LL0000984,1270000.0,2013-04-12,15,1.75,3.049,8800.35,80,565972.23,1572750.0,commercial property
LL0000560,1530000.0,2017-09-09,30,2.0507,3.6489999999999996,6998.27,27,1341046.74,1572200.0,investment property
LL0001488,1330000.0,2013-07-18,30,2.56,4.159,6472.14,77,831645.13,1567900.0,commercial property
LL0000169,1430000.0,2015-10-07,30,2.08,3.679,6565.07,50,1101746.34,1567350.0,home
LL0000944,1430000.0,2019-02-07,30,2.65,4.249,7033.9,10,1359660.97,1566400.0,commercial property
LL0001668,1390000.0,2013-09-06,30,2.94,4.539,7075.17,75,859362.04,1565400.0,commercial property
LL0001679,1330000.0,2016-12-19,30,2.5382,4.137,6455.12,36,1097615.77,1565400.0,commercial property
LL0000474,1500000.0,2016-06-22,30,1.69,3.2889999999999997,6560.24,42,1224469.72,1564400.0,investment property
LL0001385,1460000.0,2017-07-27,30,2.3103,3.909,6893.89,29,1260077.31,1564400.0,investment property
LL0001149,1320000.0,2016-07-12,30,1.53,3.1289999999999996,5657.43,41,1088045.4,1563400.0,home
LL0001440,1344000.0,2017-12-01,30,2.37,3.969,6392.47,25,1184188.37,1562050.0,investment property
LL0001087,1404000.0,2014-11-05,15,2.36,3.659,10146.93,61,785036.98,1558150.0,commercial property
LL0001026,1330000.0,2014-02-14,30,2.75,4.349,6620.11,70,866592.05,1557350.0,investment property
LL0000649,1390000.0,2014-04-16,30,2.65,4.249,6837.15,68,925073.75,1554300.0,commercial property
LL0000374,1340000.0,2018-02-15,30,2.9,4.499,6788.79,22,1190646.69,1554250.0,investment property
LL0000255,1410000.0,2018-09-21,30,3.07,4.669,7286.54,15,1300701.84,1553350.0,investment property
LL0000902,1430000.0,2013-04-05,30,1.72,3.319,6277.73,80,927781.4,1553100.0,investment property
LL0000686,1250000.0,2013-04-22,30,1.72,3.319,5487.53,80,810997.73,1552250.0,home
LL0000728,1416000.0,2019-02-14,30,2.66,4.2589999999999995,6973.33,10,1346266.68,1552050.0,commercial property
LL0000307,1470000.0,2015-07-10,30,2.42,4.019,7034.12,53,1097191.83,1551800.0,home
LL0000788,1440000.0,2013-12-06,15,2.88,4.178999999999999,10781.14,72,663758.17,1550850.0,commercial property
LL0000224,1488000.0,2019-11-17,30,1.84,3.4389999999999996,6631.22,1,1481368.78,1550250.0,investment property
LL0001107,1452000.0,2017-12-28,15,2.43,3.7289999999999996,10544.15,24,1198940.43,1548700.0,home
LL0000707,1250000.0,2013-07-22,15,2.5,3.799,9120.7,77,547706.29,1547700.0,home
LL0000120,1524000.0,2018-11-06,30,3.22,4.819,8012.49,13,1419837.63,1545050.0,home
LL0000366,1340000.0,2012-02-25,30,1.98,3.5789999999999997,6076.45,94,768814.05,1543350.0,commercial property
LL0001006,1470000.0,2019-04-13,30,2.56,4.159,7153.42,8,1412772.65,1543150.0,commercial property
LL0001596,1470000.0,2016-01-05,15,2.25,3.549,10544.18,47,974423.48,1542850.0,commercial property
LL0000862,1320000.0,2017-10-09,30,2.3589,3.958,6269.96,26,1156980.99,1540700.0,home
LL0000328,1360000.0,2013-06-25,30,2.6,4.199,6649.84,78,841312.49,1539050.0,commercial property
LL0001579,1480000.0,2016-10-12,30,1.7692,3.3680000000000003,6537.29,38,1231582.96,1538800.0,investment property
LL0000731,1470000.0,2019-08-03,30,1.86,3.4589999999999996,6567.36,4,1443730.56,1537550.0,commercial property
LL0001299,1360000.0,2016-12-11,30,2.4675,4.066,6544.7,36,1124390.72,1535800.0,investment property
LL0000454,1330000.0,2015-04-23,30,1.96,3.5589999999999997,6016.18,56,993093.75,1535700.0,home
LL0001363,1400000.0,2015-11-17,30,2.25,3.8489999999999998,6562.52,49,1078436.73,1535300.0,commercial property
LL0001329,1410000.0,2013-02-21,30,1.99,3.589,6401.79,82,885053.45,1535250.0,commercial property
LL0000079,1416000.0,2013-06-21,30,2.52,4.119,6857.71,78,881099.01,1535250.0,home
LL0000795,1210000.0,2012-04-05,30,2.19,3.7889999999999997,5630.51,92,691993.11,1531350.0,commercial property
LL0001413,1380000.0,2015-01-10,30,1.98,3.5789999999999997,6257.83,59,1010787.87,1530850.0,investment property
LL0001080,1420000.0,2017-04-19,30,2.2143,3.813,6627.11,32,1207932.56,1529350.0,investment property
LL0000470,1400000.0,2012-12-05,30,1.6,3.199,6053.77,84,891483.28,1529150.0,home
LL0000298,1270000.0,2012-05-28,30,1.75,3.3489999999999998,5596.36,91,760731.23,1528700.0,investment property
LL0000566,1368000.0,2017-11-02,30,2.345,3.944,6486.95,25,1205826.17,1527500.0,home
LL0000674,1330000.0,2019-01-21,30,2.79,4.388999999999999,6651.48,11,1256833.71,1527250.0,commercial property
LL0001061,1480000.0,2017-06-05,30,2.1817,3.78,6879.33,30,1273620.12,1527000.0,investment property
LL0000246,1430000.0,2014-11-01,30,2.35,3.949,6785.06,62,1009326.24,1524350.0,investment property
LL0000948,1460000.0,2019-10-08,30,1.54,3.139,6265.41,2,1447469.18,1524250.0,home
LL0001734,1320000.0,2012-02-13,30,1.99,3.589,5993.16,94,756642.72,1523950.0,commercial property
LL0000941,1404000.0,2016-10-03,30,1.6221,3.221,6087.97,38,1172657.04,1523250.0,investment property
LL0001047,1400000.0,2019-12-07,30,1.84,3.4389999999999996,6239.05,0,1400000.0,1521250.0,investment property
LL0001430,1460000.0,2016-09-01,15,1.5681,2.867,9989.36,40,1060425.41,1520850.0,commercial property
LL0001610,1356000.0,2017-10-09,30,2.3589,3.958,6440.96,26,1188535.02,1516700.0,commercial property
LL0001343,1500000.0,2019-02-10,30,2.63,4.229,7360.67,10,1426393.31,1516250.0,home
LL0000062,1330000.0,2019-09-01,30,1.5,3.0989999999999998,5678.6,4,1307285.62,1516100.0,investment property
LL0001411,1380000.0,2019-03-12,30,2.61,4.209,6755.69,9,1319198.81,1514750.0,investment property
LL0000382,1300000.0,2018-02-18,30,2.8749,4.474,6566.84,22,1155529.5,1514100.0,home
LL0000346,1416000.0,2014-08-22,15,2.4,3.699,10261.68,64,759252.5,1513900.0,investment property
LL0001572,1210000.0,2013-03-21,30,1.95,3.549,5466.59,81,767206.13,1513850.0,investment property
LL0000860,1280000.0,2013-10-13,30,2.7,4.2989999999999995,6333.6,74,811313.39,1513550.0,investment property
LL0000772,1360000.0,2014-12-15,30,2.12,3.719,6274.47,60,983531.63,1512150.0,commercial property
LL0001276,1350000.0,2017-09-18,30,2.2287,3.827,6311.19,27,1179597.82,1511750.0,home
LL0001717,1370000.0,2015-07-23,30,2.28,3.8789999999999996,6445.38,53,1028394.7,1511150.0,investment property
LL0001172,1330000.0,2019-12-26,30,1.9,3.4989999999999997,5971.55,0,1330000.0,1510300.0,investment property
LL0000275,1290000.0,2014-08-02,30,2.52,4.119,6247.49,64,890160.93,1508900.0,home
LL0000520,1280000.0,2017-05-03,30,2.318,3.917,6049.83,31,1092455.39,1508650.0,home
LL0000323,1476000.0,2018-04-04,30,2.79,4.388999999999999,7381.64,20,1328367.13,1507850.0,home
LL0001082,1460000.0,2017-06-01,30,2.2114,3.81,6811.29,31,1248849.97,1507200.0,commercial property
LL0000395,1300000.0,2012-01-05,30,2.02,3.6189999999999998,5924.28,95,737193.63,1505900.0,commercial property
LL0001522,1350000.0,2014-10-12,30,2.31,3.909,6374.48,62,954782.02,1505350.0,home
LL0000205,1360000.0,2018-08-15,30,2.86,4.459,6857.83,16,1250274.74,1505200.0,home
LL0001566,1428000.0,2019-02-08,30,2.63,4.229,7007.36,10,1357926.43,1504350.0,home
LL0001376,1460000.0,2017-09-01,30,2.1657,3.764,6773.09,28,1270353.44,1502600.0,home
LL0001306,1368000.0,2019-04-14,15,2.56,3.859,10022.54,8,1287819.66,1501100.0,home
LL0000131,1356000.0,2018-10-09,15,3.21,4.5089999999999995,10379.55,14,1210686.34,1498450.0,home
LL0001344,1250000.0,2016-04-07,15,1.7,2.9989999999999997,8631.67,44,870206.55,1498200.0,commercial property
LL0000714,1310000.0,2013-01-02,30,1.86,3.4589999999999996,5852.54,83,824238.77,1497750.0,home
LL0000194,1370000.0,2013-01-03,30,1.92,3.5189999999999997,6166.45,83,858184.52,1497700.0,investment property
LL0001071,1428000.0,2016-03-13,15,1.98,3.279,10054.25,45,975558.78,1497450.0,home
LL0000887,1416000.0,2018-12-13,30,2.91,4.5089999999999995,7182.24,12,1329813.14,1495200.0,commercial property
LL0000993,1392000.0,2014-05-16,15,2.52,3.819,10170.65,67,710566.22,1494800.0,home
LL0000272,1250000.0,2016-09-07,30,1.5391,3.138,5363.54,39,1040821.99,1490550.0,investment property
LL0000271,1270000.0,2014-07-05,15,2.65,3.949,9361.61,65,661495.22,1490300.0,investment property
LL0000176,1470000.0,2018-12-11,15,2.89,4.189,11013.16,12,1337842.03,1489300.0,investment property
LL0001450,1360000.0,2012-12-10,30,1.63,3.2289999999999996,5903.14,84,864136.03,1488900.0,commercial property
LL0001461,1220000.0,2015-03-16,30,2.1,3.699,5614.76,57,899958.54,1487600.0,home
LL0001238,1160000.0,2012-01-15,30,1.89,3.489,5201.8,95,665829.17,1485400.0,investment property
LL0001418,1420000.0,2019-10-13,30,1.76,3.359,6265.2,2,1407469.61,1484000.0,investment property
LL0001142,1290000.0,2019-07-07,30,2.04,3.639,5893.23,5,1260533.84,1478900.0,investment property
LL0001127,1250000.0,2017-06-05,30,2.1817,3.781,5810.24,30,1075692.67,1477000.0,commercial property
LL0000656,1400000.0,2019-02-10,30,2.63,4.229,6869.96,10,1331300.42,1476250.0,investment property
LL0001166,1310000.0,2014-03-24,30,2.74,4.3389999999999995,6512.85,69,860613.31,1475450.0,home
LL0001414,1190000.0,2014-03-26,15,2.71,4.0089999999999995,8807.65,69,582271.85,1475350.0,home
LL0000126,1220000.0,2012-08-12,30,1.65,3.2489999999999997,5308.85,88,752821.42,1474900.0,investment property
LL0000909,1430000.0,2017-08-08,30,2.2619,3.861,6712.13,28,1242060.45,1473800.0,investment property
LL0000215,1410000.0,2016-07-05,30,1.37,2.969,5921.07,41,1167236.17,1473750.0,investment property
LL0001578,1240000.0,2013-11-08,30,2.77,4.369,6186.75,73,788367.27,1472250.0,home
LL0000766,1390000.0,2015-08-07,30,2.18,3.779,6460.2,52,1054069.52,1470400.0,home
LL0001405,1440000.0,2018-05-10,30,2.97,4.569,7355.42,19,1300246.93,1470050.0,commercial property
